eventSource,eventType,eventTypeDisplayName,risk,eventSeverity,srcIpAddr,srcIpPort,ipProto,destIpAddr,destIpPort,reptDevIpAddr,user,deviceTime,recvTime
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 04:33:26,2024-06-02 04:33:23
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 04:33:26,2024-06-02 04:33:23
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-02 04:34:16,2024-06-02 04:33:23
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 00:02:35,2024-05-31 00:02:38
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 00:02:35,2024-05-31 00:02:38
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 10:02:01,2024-06-01 10:01:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 05:14:01,2024-05-31 05:13:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-06-01 22:20:02,2024-06-01 22:19:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-06-01 22:20:02,2024-06-01 22:19:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-06-01 22:20:02,2024-06-01 22:19:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 08:36:46,2024-06-01 08:36:41
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 15:53:37,2024-05-31 15:53:42
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 15:53:37,2024-05-31 15:53:42
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 15:53:37,2024-05-31 15:53:42
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 15:53:37,2024-05-31 15:53:42
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 20:37:40,2024-06-01 20:37:45
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 19:11:34,2024-05-31 19:11:43
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 01:52:21,2024-06-02 01:52:16
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 01:02:07,2024-06-02 01:02:03
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 01:02:07,2024-06-02 01:02:03
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 01:02:07,2024-06-02 01:02:03
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 02:15:01,2024-06-01 02:15:06
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.15,,192.168.167.15,,2024-06-01 21:28:21,2024-06-01 21:28:17
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-06-01 21:28:23,2024-06-01 21:28:20
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 21:28:25,2024-06-01 21:28:20
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 21:28:24,2024-06-01 21:28:20
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 06:04:01,2024-05-31 06:04:08
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 06:05:01,2024-05-31 06:04:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 06:05:01,2024-05-31 06:04:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 06:05:01,2024-05-31 06:04:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 06:05:01,2024-05-31 06:04:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 11:24:20,2024-05-31 11:24:27
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 11:24:20,2024-05-31 11:24:27
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 11:24:20,2024-05-31 11:24:27
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-05-31 04:26:01,2024-05-31 04:25:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-05-31 04:26:01,2024-05-31 04:25:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 20:41:09,2024-05-31 20:41:17
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 20:41:09,2024-05-31 20:41:17
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 20:16:01,2024-05-31 20:16:06
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 20:16:01,2024-05-31 20:16:06
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 03:32:15,2024-05-31 03:31:23
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 10:32:14,2024-05-31 10:31:23
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 10:32:15,2024-05-31 10:31:24
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 10:32:15,2024-05-31 10:31:23
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 10:31:16,2024-05-31 10:31:24
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 10:31:16,2024-05-31 10:31:24
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-06-02 06:45:57,2024-06-02 06:45:53
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 18:19:08,2024-06-01 18:19:04
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 18:19:08,2024-06-01 18:19:04
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 05:15:25,2024-06-01 05:15:26
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 17:12:20,2024-06-01 17:12:48
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 17:12:20,2024-06-01 17:12:48
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 17:12:20,2024-06-01 17:12:48
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 15:31:43,2024-06-01 15:33:20
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 15:31:43,2024-06-01 15:33:20
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 14:48:18,2024-05-31 14:48:28
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 14:48:18,2024-05-31 14:48:28
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-05-31 02:47:01,2024-05-31 02:46:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-05-31 02:47:01,2024-05-31 02:46:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-31 16:48:54,2024-05-31 16:48:49
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 03:00:54,2024-06-01 03:00:50
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 03:00:55,2024-06-01 03:00:50
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 03:00:54,2024-06-01 03:00:50
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 03:00:54,2024-06-01 03:00:50
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-05-31 00:58:01,2024-05-31 00:57:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 11:26:24,2024-06-01 11:26:20
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 11:26:24,2024-06-01 11:26:20
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 11:26:24,2024-06-01 11:26:20
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 11:26:24,2024-06-01 11:26:20
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 11:26:24,2024-06-01 11:26:20
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 12:06:42,2024-05-31 12:06:49
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 12:06:42,2024-05-31 12:06:49
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 23:11:15,2024-06-01 23:11:11
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 23:11:15,2024-06-01 23:11:11
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 23:11:15,2024-06-01 23:11:11
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 23:11:15,2024-06-01 23:11:11
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 23:11:15,2024-06-01 23:11:11
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-30 22:10:03,2024-05-30 22:10:12
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 00:29:33,2024-06-01 00:29:29
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 04:33:27,2024-06-02 04:33:23
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-06-01 10:02:01,2024-06-01 10:01:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 10:02:00,2024-06-01 10:01:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.6,,192.168.242.6,,2024-06-01 10:02:01,2024-06-01 10:01:57
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 03:35:32,2024-06-02 03:35:27
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 03:35:32,2024-06-02 03:35:27
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 03:35:32,2024-06-02 03:35:27
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-06-01 16:01:01,2024-06-01 16:02:40
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 06:39:39,2024-06-01 06:40:01
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 06:39:39,2024-06-01 06:40:01
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 06:39:45,2024-06-01 06:40:01
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 06:39:39,2024-06-01 06:40:01
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 06:39:45,2024-06-01 06:40:01
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-05-31 23:43:36,2024-05-31 23:43:31
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-05-31 23:43:36,2024-05-31 23:43:31
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 22:05:11,2024-05-31 22:04:19
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.19,,192.168.167.19,,2024-05-31 05:13:18,2024-05-31 05:13:14
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-06-02 07:41:20,2024-06-02 07:41:45
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 07:41:22,2024-06-02 07:41:46
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-05-31 07:05:18,2024-05-31 07:05:16
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-05-31 18:22:10,2024-05-31 18:22:08
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-05-31 17:42:53,2024-05-31 17:42:51
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.242.101,,192.168.242.101,,2024-06-01 05:38:01,2024-06-01 05:38:13
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 02:15:01,2024-06-01 02:15:06
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 02:15:02,2024-06-01 02:15:06
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 01:19:26,2024-06-01 01:19:22
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 01:19:26,2024-06-01 01:19:22
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 01:19:26,2024-06-01 01:19:22
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 01:19:26,2024-06-01 01:19:22
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-01 01:20:14,2024-06-01 01:19:23
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 08:36:46,2024-06-01 08:36:41
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 03:51:31,2024-06-01 03:51:31
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 03:51:31,2024-06-01 03:51:31
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 03:51:31,2024-06-01 03:51:31
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 03:51:31,2024-06-01 03:51:31
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 03:51:31,2024-06-01 03:51:31
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 03:51:31,2024-06-01 03:51:31
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-30 20:39:30,2024-05-30 20:39:34
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 20:37:40,2024-06-01 20:37:45
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 08:45:01,2024-05-31 08:45:07
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 08:45:07,2024-05-31 08:45:07
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 20:17:01,2024-05-31 20:16:10
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 20:17:01,2024-05-31 20:16:10
Unix,Generic-Unix-systemd,Generic-Unix-systemd,6,6,,,,192.168.172.22,,192.168.172.22,,2024-05-31 11:24:34,2024-05-31 11:24:30
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 05:15:25,2024-06-01 05:15:26
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.19,,192.168.167.19,,2024-06-02 05:32:45,2024-06-02 05:33:30
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 10:31:16,2024-05-31 10:31:24
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.19,,192.168.167.19,,2024-05-31 07:54:35,2024-05-31 07:54:31
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 06:46:00,2024-06-02 06:45:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 06:46:00,2024-06-02 06:45:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 06:46:00,2024-06-02 06:45:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.6,,192.168.242.6,,2024-06-02 06:46:01,2024-06-02 06:45:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 12:06:42,2024-05-31 12:06:49
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.19,,192.168.167.19,,2024-06-01 22:20:07,2024-06-01 22:20:05
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 09:40:01,2024-05-31 09:39:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 09:40:01,2024-05-31 09:39:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 09:40:01,2024-05-31 09:39:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 18:33:49,2024-06-01 18:33:47
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 18:33:49,2024-06-01 18:33:47
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 18:33:49,2024-06-01 18:33:47
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 06:06:12,2024-05-31 06:05:20
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 06:06:12,2024-05-31 06:05:20
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-05-31 06:06:12,2024-05-31 06:05:20
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.161.3,,192.168.161.3,,2024-05-31 02:47:01,2024-05-31 02:46:56
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.242.101,,192.168.242.101,,2024-06-01 23:11:01,2024-06-01 23:11:13
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-02 02:43:01,2024-06-02 02:42:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-02 02:43:01,2024-06-02 02:42:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.172.18,,192.168.172.18,,2024-06-02 02:42:12,2024-06-02 02:42:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-02 02:43:01,2024-06-02 02:42:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 02:42:14,2024-06-02 02:42:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-02 02:42:14,2024-06-02 02:42:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.19,,192.168.167.19,,2024-05-31 05:13:21,2024-05-31 05:13:17
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-05-31 23:43:36,2024-05-31 23:43:31
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-05-31 23:43:36,2024-05-31 23:43:31
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 03:01:25,2024-06-01 03:01:21
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 03:01:25,2024-06-01 03:01:21
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 22:04:12,2024-05-31 22:04:22
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-02 01:53:15,2024-06-02 01:52:23
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.19,,192.168.167.19,,2024-05-31 01:49:35,2024-05-31 01:49:31
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.19,,192.168.167.19,,2024-05-31 01:49:35,2024-05-31 01:49:31
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 00:29:33,2024-06-01 00:29:29
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 00:58:01,2024-05-31 00:58:01
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 00:58:01,2024-05-31 00:58:01
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.18,,192.168.167.18,,2024-05-31 12:56:50,2024-05-31 12:56:46
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-05-31 04:26:01,2024-05-31 04:26:03
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-31 16:48:54,2024-05-31 16:48:49
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-05-31 16:48:54,2024-05-31 16:48:50
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-06-01 18:19:10,2024-06-01 18:19:05
Unix,Generic-Unix-systemd,Generic-Unix-systemd,4,6,,,,192.168.167.14,,192.168.167.14,,2024-06-01 18:19:11,2024-06-01 18:19:06
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 18:19:01,2024-06-01 18:19:07
Unix,Generic-Unix-systemd,Generic-Unix-systemd,2,6,,,,127.0.0.1,,127.0.0.1,,2024-06-01 18:19:01,2024-06-01 18:19:07
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 07:50:39,2024-06-01 07:50:34
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 07:50:38,2024-06-01 07:50:34
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 07:50:38,2024-06-01 07:50:34
Unix,Generic-Unix-systemd,Generic-Unix-systemd,7,6,,,,192.168.172.10,,192.168.172.10,,2024-06-02 00:03:01,2024-06-02 00:02:09
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 11:26:34,2024-06-01 11:26:30
Unix,Generic-Unix-systemd,Generic-Unix-systemd,3,6,,,,192.168.242.50,,192.168.242.50,,2024-06-01 11:26:34,2024-06-01 11:26:30
