user,group,device,ip,Login Time
93,2,2,72,2023-01-31 13:53:50.133598286
93,2,10,72,2023-01-31 16:35:16.287369874
93,2,91,72,2023-02-01 08:20:52.458449304
93,2,91,72,2023-02-02 09:28:30.370926186
93,2,91,72,2023-02-03 07:44:10.714744272
93,2,73,72,2023-02-03 08:45:22.690610631
93,2,55,72,2023-02-03 09:42:51.166124943
93,2,136,72,2023-02-03 10:40:28.690869172
93,2,88,72,2023-02-03 11:40:56.468976304
93,2,91,72,2023-02-04 09:05:20.643299856
93,2,33,72,2023-02-04 12:15:46.408744465
93,2,91,72,2023-02-04 12:38:31.167684085
93,2,47,72,2023-02-06 10:27:58.493077034
93,2,155,72,2023-02-06 13:13:30.967246790
93,2,68,72,2023-02-06 14:55:40.083386231
93,2,91,72,2023-02-10 08:20:25.407523326
93,2,91,72,2023-02-11 07:55:46.861146870
93,2,5,72,2023-02-11 08:18:50.485847707
93,2,113,72,2023-02-11 10:59:30.486602621
93,2,169,72,2023-02-11 11:55:09.761752231
93,2,81,72,2023-02-11 12:52:25.333368060
93,2,53,72,2023-02-11 14:04:07.529718985
93,2,91,72,2023-02-11 14:33:35.791312970
93,2,169,72,2023-02-11 14:46:13.890269849
93,2,33,72,2023-02-11 17:53:09.774672286
93,2,91,72,2023-02-12 08:41:09.610545906
93,2,109,72,2023-02-12 11:19:17.924099453
93,2,91,72,2023-02-12 13:17:43.885788598
93,2,10,72,2023-02-12 17:30:36.522165556
91,2,96,61,2023-01-01 08:01:50.785416258
91,2,96,61,2023-01-01 13:38:33.826745056
91,2,146,61,2023-01-02 07:35:20.804727222
91,2,96,61,2023-01-02 08:09:25.529921334
91,2,160,61,2023-01-02 10:04:54.218509687
91,2,75,61,2023-01-02 12:26:22.628922570
91,2,141,61,2023-01-02 12:38:11.163654701
91,2,96,61,2023-01-03 08:25:35.242184328
91,2,169,61,2023-01-03 11:56:07.975565327
91,2,96,61,2023-01-03 13:27:34.968249215
91,2,113,61,2023-01-03 13:59:06.375779666
91,2,44,61,2023-01-03 14:18:44.134494889
91,2,96,61,2023-01-04 07:56:33.595825206
91,2,96,61,2023-01-06 08:08:11.300157150
91,2,44,61,2023-01-06 12:04:24.434915713
91,2,2,61,2023-01-06 13:20:34.511345446
91,2,115,61,2023-01-06 14:13:25.745360996
91,2,96,61,2023-01-07 08:33:25.600378512
91,2,96,61,2023-01-07 09:13:30.664847500
91,2,33,61,2023-01-07 12:19:40.849117393
91,2,132,61,2023-01-07 12:38:38.067882960
91,2,96,61,2023-01-07 15:45:39.268670071
91,2,96,61,2023-01-08 08:58:02.326680540
91,2,70,61,2023-01-08 11:46:20.487824403
91,2,125,61,2023-01-08 13:06:31.809259665
91,2,96,61,2023-01-09 09:13:57.367334580
91,2,96,61,2023-01-10 08:47:42.108730278
91,2,89,61,2023-01-10 10:50:45.129939571
91,2,153,61,2023-01-10 16:53:56.558224703
91,2,56,61,2023-01-11 07:56:22.475171012
91,2,96,61,2023-01-11 09:25:06.223325016
91,2,153,61,2023-01-11 10:21:13.884569497
91,2,71,61,2023-01-11 10:55:07.070692643
91,2,10,61,2023-01-11 12:46:22.785386966
91,2,96,61,2023-01-13 08:52:11.301377082
91,2,52,61,2023-01-14 06:51:12.476067200
91,2,96,61,2023-01-14 08:17:20.184263748
91,2,108,61,2023-01-14 12:16:35.322175318
91,2,75,61,2023-01-14 14:34:17.089983231
91,2,96,61,2023-01-15 08:41:23.388574518
91,2,161,61,2023-01-15 11:41:50.836151938
91,2,96,61,2023-01-15 12:37:22.714579393
91,2,96,61,2023-01-16 07:54:50.441868186
91,2,96,61,2023-01-17 09:19:49.315170852
91,2,96,61,2023-01-18 08:09:11.675524410
91,2,64,61,2023-01-18 08:50:10.249722293
91,2,75,61,2023-01-18 11:24:08.141615162
91,2,96,61,2023-01-18 16:48:54.568813014
91,2,96,61,2023-01-19 08:49:03.420576264
91,2,96,61,2023-01-20 08:40:17.859380298
91,2,96,61,2023-01-20 13:23:25.263412576
91,2,96,61,2023-01-22 08:24:36.375052992
91,2,113,61,2023-01-22 09:28:11.897103592
91,2,64,61,2023-01-22 11:16:03.554612503
91,2,11,61,2023-01-22 12:29:55.398562838
91,2,2,61,2023-01-22 14:54:59.455150430
91,2,96,61,2023-01-24 08:48:04.525446468
91,2,113,61,2023-01-25 08:47:32.510706260
91,2,169,61,2023-01-25 09:09:53.001555792
91,2,11,61,2023-01-25 10:17:58.595983452
91,2,169,61,2023-01-25 12:05:28.272470551
91,2,113,61,2023-01-25 13:33:29.606683883
91,2,115,61,2023-01-25 14:32:31.970843689
91,2,64,61,2023-01-25 15:26:26.340514716
91,2,96,61,2023-01-26 08:58:52.920419220
91,2,161,61,2023-01-26 11:31:09.155337606
91,2,96,61,2023-01-27 08:45:05.793964074
91,2,44,61,2023-01-27 10:53:13.558969268
91,2,64,61,2023-01-27 13:37:05.369471003
91,2,96,61,2023-01-31 09:15:40.936037670
91,2,113,61,2023-01-31 10:08:26.065965849
91,2,10,61,2023-01-31 11:36:43.023277100
91,2,2,61,2023-01-31 12:28:37.214009295
91,2,10,61,2023-01-31 12:48:58.132614012
91,2,96,61,2023-01-31 13:07:46.476019849
91,2,169,61,2023-01-31 14:29:34.468240374
91,2,2,61,2023-01-31 16:04:39.516875941
91,2,96,61,2023-02-03 07:55:14.147719200
91,2,96,61,2023-02-03 10:17:34.135559939
91,2,96,61,2023-02-03 12:49:31.957657253
91,2,44,61,2023-02-03 14:48:03.986224501
91,2,96,61,2023-02-04 08:22:00.210550512
91,2,2,61,2023-02-04 11:34:01.374803693
91,2,2,61,2023-02-04 12:13:24.792213635
91,2,2,61,2023-02-04 13:25:25.066602947
91,2,2,61,2023-02-04 15:49:15.057435143
91,2,96,61,2023-02-05 08:18:13.744736178
91,2,96,61,2023-02-06 08:16:34.750567194
91,2,96,61,2023-02-08 08:39:42.759247746
91,2,70,61,2023-02-08 13:37:11.102105522
91,2,96,61,2023-02-09 09:10:43.573653348
91,2,96,61,2023-02-11 09:42:14.356778514
91,2,169,61,2023-02-11 12:01:41.128242137
91,2,113,61,2023-02-11 13:08:52.585591998
91,2,75,61,2023-02-11 14:01:50.507452743
91,2,11,61,2023-02-11 15:57:43.997455906
30,2,159,10,2023-01-01 09:20:46.181780388
30,2,33,10,2023-01-01 10:00:44.923522371
30,2,167,10,2023-01-01 10:36:15.447327525
30,2,90,10,2023-01-01 11:08:20.904924510
30,2,94,10,2023-01-01 12:48:37.709311904
30,2,22,10,2023-01-01 15:08:48.003742022
30,2,159,10,2023-01-02 09:30:27.975244446
30,2,159,10,2023-01-02 11:43:24.388433140
30,2,169,10,2023-01-02 12:18:16.560484218
30,2,159,10,2023-01-02 14:17:02.989004108
30,2,159,10,2023-01-04 08:20:18.972770820
30,2,33,10,2023-01-04 09:33:26.511966134
30,2,159,10,2023-01-07 07:55:55.395832086
30,2,2,10,2023-01-08 06:34:38.152002701
30,2,159,10,2023-01-08 09:05:40.535099352
30,2,115,10,2023-01-08 13:10:59.880732188
30,2,64,10,2023-01-08 13:27:30.215682921
30,2,64,10,2023-01-08 13:49:37.377002173
30,2,169,10,2023-01-08 15:28:30.994339435
30,2,159,10,2023-01-08 16:18:42.823641348
30,2,159,10,2023-01-10 08:34:41.663497050
30,2,159,10,2023-01-10 11:06:49.200155970
30,2,89,10,2023-01-10 11:38:06.029221035
30,2,29,10,2023-01-10 14:44:15.790207293
30,2,169,10,2023-01-12 07:58:45.698977212
30,2,159,10,2023-01-12 08:19:26.207620896
30,2,161,10,2023-01-12 10:30:25.271321632
30,2,44,10,2023-01-12 11:42:01.002426538
30,2,159,10,2023-01-12 12:04:54.974558192
30,2,44,10,2023-01-12 13:33:21.352366661
30,2,159,10,2023-01-13 09:13:59.584652592
30,2,64,10,2023-01-13 10:43:39.488197004
30,2,113,10,2023-01-13 11:28:47.639594262
30,2,113,10,2023-01-13 12:00:52.354070087
30,2,64,10,2023-01-13 12:22:14.595051873
30,2,115,10,2023-01-13 12:50:36.007509314
30,2,2,10,2023-01-13 14:01:29.111195470
30,2,64,10,2023-01-13 14:47:16.250454761
30,2,159,10,2023-01-14 08:16:48.688650900
30,2,75,10,2023-01-14 10:04:33.171524059
30,2,59,10,2023-01-14 14:17:14.317311863
30,2,159,10,2023-01-15 08:20:35.403977796
30,2,38,10,2023-01-15 11:18:41.594267683
30,2,159,10,2023-01-15 12:32:11.273455821
30,2,62,10,2023-01-15 13:44:53.738422674
30,2,159,10,2023-01-15 14:34:49.080713489
30,2,102,10,2023-01-15 16:54:37.411716530
30,2,159,10,2023-01-16 08:17:26.667040746
30,2,140,10,2023-01-16 10:35:59.312041825
30,2,94,10,2023-01-16 14:23:18.464800426
30,2,123,10,2023-01-16 15:40:17.706880780
30,2,159,10,2023-01-18 09:05:45.146387682
30,2,75,10,2023-01-18 11:09:38.637269946
30,2,2,10,2023-01-18 11:36:13.546941181
30,2,11,10,2023-01-18 12:46:52.624904549
30,2,2,10,2023-01-18 13:32:15.021671559
30,2,159,10,2023-01-19 08:49:43.970555040
30,2,159,10,2023-01-19 10:11:29.858948435
30,2,113,10,2023-01-19 10:24:44.048962668
30,2,29,10,2023-01-21 07:48:02.710553425
30,2,159,10,2023-01-21 08:09:58.184522130
30,2,123,10,2023-01-21 10:49:44.725745508
30,2,156,10,2023-01-21 12:57:12.153662399
30,2,161,10,2023-01-21 16:43:57.144573656
30,2,51,10,2023-01-21 16:56:04.769263559
30,2,120,10,2023-01-22 07:36:14.594242974
30,2,159,10,2023-01-22 09:10:01.358815638
30,2,159,10,2023-01-22 10:55:33.488843515
30,2,120,10,2023-01-22 12:34:03.424288481
30,2,64,10,2023-01-22 14:17:18.942276369
30,2,44,10,2023-01-22 14:59:54.006223709
30,2,159,10,2023-01-23 08:11:38.700607680
30,2,11,10,2023-01-23 12:50:07.945550927
30,2,2,10,2023-01-23 13:39:33.053385763
30,2,159,10,2023-01-24 08:25:04.452014298
30,2,75,10,2023-01-24 13:41:47.029176099
30,2,159,10,2023-01-25 10:13:20.557960326
30,2,159,10,2023-01-27 07:52:05.216235174
30,2,159,10,2023-01-27 09:42:14.776825946
30,2,159,10,2023-01-27 13:09:48.971354392
30,2,159,10,2023-01-28 08:57:34.040294598
30,2,159,10,2023-01-28 09:57:59.797741303
30,2,159,10,2023-01-28 13:16:48.938692213
30,2,10,10,2023-01-29 08:28:24.106768955
30,2,159,10,2023-01-29 08:40:44.616544914
30,2,120,10,2023-01-29 10:23:23.525839041
30,2,2,10,2023-01-29 11:01:40.550636825
30,2,159,10,2023-01-29 11:49:56.983232938
30,2,159,10,2023-01-29 12:01:23.524192832
30,2,2,10,2023-01-29 13:56:55.749705852
30,2,159,10,2023-01-30 07:36:08.084422128
30,2,159,10,2023-01-30 08:26:54.959810016
30,2,113,10,2023-01-30 08:48:52.912932282
30,2,11,10,2023-01-30 10:16:54.347408699
30,2,159,10,2023-01-30 11:02:05.472019477
30,2,2,10,2023-01-30 13:10:19.320400872
30,2,169,10,2023-01-30 14:16:40.260103474
30,2,115,10,2023-01-30 14:54:06.707360960
30,2,115,10,2023-01-30 15:05:26.951819644
30,2,2,10,2023-01-30 17:01:04.303789250
30,2,159,10,2023-01-31 09:45:39.502171758
30,2,134,10,2023-01-31 10:31:34.884361209
30,2,29,10,2023-01-31 11:04:35.304528149
30,2,159,10,2023-01-31 12:23:21.689546781
30,2,63,10,2023-01-31 14:46:29.179544894
30,2,159,10,2023-02-01 10:21:13.870814178
30,2,159,10,2023-02-01 10:38:12.064885336
30,2,141,10,2023-02-01 12:20:17.191382049
30,2,159,10,2023-02-02 08:58:52.172954305
30,2,120,10,2023-02-02 11:27:42.344577031
30,2,159,10,2023-02-03 07:52:13.523569608
30,2,159,10,2023-02-03 09:43:13.794767642
30,2,159,10,2023-02-03 13:45:03.498212890
30,2,159,10,2023-02-05 08:35:27.370444716
30,2,131,10,2023-02-05 09:40:03.632190467
30,2,164,10,2023-02-05 13:30:53.005507290
30,2,38,10,2023-02-05 14:22:50.869162417
30,2,5,10,2023-02-06 06:37:31.670644244
30,2,11,10,2023-02-06 07:22:00.692896922
30,2,159,10,2023-02-06 08:22:30.420969816
30,2,44,10,2023-02-06 09:40:32.207282388
30,2,44,10,2023-02-06 11:57:25.326260758
30,2,159,10,2023-02-06 12:26:31.268217394
30,2,105,10,2023-02-06 15:15:15.777342487
30,2,113,10,2023-02-06 16:34:03.363026510
30,2,159,10,2023-02-07 08:05:36.228719574
30,2,156,10,2023-02-08 08:17:49.611787948
30,2,159,10,2023-02-08 09:27:26.878630380
30,2,11,10,2023-02-08 11:13:02.327651786
30,2,2,10,2023-02-08 11:36:48.316163171
30,2,135,10,2023-02-08 12:15:50.602877359
30,2,40,10,2023-02-08 12:30:47.133794804
30,2,170,10,2023-02-08 15:10:36.809671585
30,2,140,10,2023-02-09 08:40:52.835698588
30,2,159,10,2023-02-09 08:59:46.059895542
30,2,159,10,2023-02-10 09:22:08.090718246
30,2,113,10,2023-02-12 06:33:59.403401270
30,2,159,10,2023-02-12 07:58:16.341993522
30,2,11,10,2023-02-12 11:46:08.539410112
97,2,72,120,2023-01-01 08:11:02.766640788
97,2,64,120,2023-01-01 08:26:26.430666835
97,2,169,120,2023-01-01 10:27:34.367907701
97,2,115,120,2023-01-01 10:46:08.577662063
97,2,72,120,2023-01-01 11:11:40.673850791
97,2,2,120,2023-01-01 15:11:55.413450614
97,2,66,120,2023-01-02 06:53:43.552268354
97,2,72,120,2023-01-02 09:27:54.312393912
97,2,98,120,2023-01-02 11:23:54.223342057
97,2,72,120,2023-01-02 12:53:41.892175065
97,2,69,120,2023-01-02 13:45:23.058493414
97,2,88,120,2023-01-02 14:18:59.442947774
97,2,72,120,2023-01-05 09:25:39.536463756
97,2,72,120,2023-01-06 08:30:03.931279026
97,2,90,120,2023-01-06 10:46:26.628695342
97,2,38,120,2023-01-06 12:25:24.539041005
97,2,72,120,2023-01-06 12:35:47.549341958
97,2,167,120,2023-01-06 12:59:26.436440853
97,2,140,120,2023-01-06 13:33:59.336233551
97,2,72,120,2023-01-06 15:00:25.298208615
97,2,141,120,2023-01-06 16:42:40.699102646
97,2,72,120,2023-01-07 08:28:37.199288802
97,2,92,120,2023-01-07 12:20:21.392791176
97,2,135,120,2023-01-07 16:03:01.440562952
97,2,75,120,2023-01-08 09:10:04.024555774
97,2,72,120,2023-01-08 09:42:28.252556232
97,2,72,120,2023-01-09 09:06:20.234715822
97,2,72,120,2023-01-09 12:19:19.573342152
97,2,115,120,2023-01-12 09:24:05.578768726
97,2,10,120,2023-01-12 12:47:42.616927494
97,2,113,120,2023-01-12 16:29:58.358280821
97,2,72,120,2023-01-14 09:09:40.420403844
97,2,72,120,2023-01-15 08:45:42.611972562
97,2,168,120,2023-01-15 11:51:55.777730423
97,2,167,120,2023-01-15 13:44:37.415936630
97,2,72,120,2023-01-16 09:13:01.189256070
97,2,10,120,2023-01-16 09:25:26.947881600
97,2,161,120,2023-01-16 11:47:40.057269327
97,2,161,120,2023-01-16 13:27:47.501536314
97,2,72,120,2023-01-17 08:24:12.360278946
97,2,161,120,2023-01-17 08:55:29.623605522
97,2,72,120,2023-01-18 08:27:32.500959089
97,2,72,120,2023-01-19 09:13:25.679890422
97,2,89,120,2023-01-19 09:56:06.553837928
97,2,64,120,2023-01-19 10:21:21.678562678
97,2,10,120,2023-01-19 10:57:29.926813083
97,2,44,120,2023-01-19 11:49:07.196708361
97,2,44,120,2023-01-19 12:03:19.283171338
97,2,72,120,2023-01-19 12:41:08.983186691
97,2,72,120,2023-01-19 14:14:09.332500097
97,2,72,120,2023-01-20 09:00:41.289209898
97,2,72,120,2023-01-21 08:12:55.989486012
97,2,9,120,2023-01-21 08:39:29.380594034
97,2,141,120,2023-01-21 10:27:07.663369711
97,2,15,120,2023-01-21 12:32:16.919893509
97,2,72,120,2023-01-21 12:49:57.358931456
97,2,101,120,2023-01-21 13:24:24.536893028
97,2,72,120,2023-01-23 08:24:15.223269780
97,2,72,120,2023-01-23 12:29:32.803277676
97,2,72,120,2023-01-24 08:57:46.265973282
97,2,72,120,2023-01-24 12:00:25.625437001
97,2,72,120,2023-01-24 14:49:23.749934920
97,2,155,120,2023-01-25 06:30:01.445241620
97,2,72,120,2023-01-25 08:47:02.816189004
97,2,132,120,2023-01-25 09:25:03.359137419
97,2,87,120,2023-01-25 10:09:46.706851318
97,2,76,120,2023-01-25 10:21:31.451778085
97,2,126,120,2023-01-25 11:05:07.112046153
97,2,148,120,2023-01-25 12:00:00.993635218
97,2,159,120,2023-01-25 12:26:57.139503777
97,2,109,120,2023-01-25 14:00:40.263315281
97,2,70,120,2023-01-25 15:04:42.117423080
97,2,79,120,2023-01-25 16:00:42.438510886
97,2,2,120,2023-01-26 10:17:12.149466936
97,2,2,120,2023-01-26 10:40:28.205078035
97,2,113,120,2023-01-26 12:58:33.696975384
97,2,115,120,2023-01-26 15:06:05.000325211
97,2,72,120,2023-01-27 08:41:46.287526680
97,2,72,120,2023-01-27 12:40:04.921279579
97,2,72,120,2023-01-28 08:03:01.488561522
97,2,120,120,2023-01-28 09:57:58.409053650
97,2,169,120,2023-01-28 11:36:48.857910327
97,2,64,120,2023-01-28 13:27:23.995510651
97,2,72,120,2023-01-29 08:22:04.984210704
97,2,14,120,2023-01-29 09:04:34.577148105
97,2,108,120,2023-01-29 10:35:38.264530806
97,2,72,120,2023-01-29 12:05:37.542643826
97,2,72,120,2023-01-30 09:17:28.592832198
97,2,72,120,2023-02-01 08:08:14.491624722
97,2,16,120,2023-02-01 08:36:39.530388781
97,2,72,120,2023-02-01 08:58:21.043984523
97,2,75,120,2023-02-01 10:08:54.941357630
97,2,8,120,2023-02-01 11:12:52.048987946
97,2,72,120,2023-02-02 08:16:45.417315492
97,2,65,120,2023-02-02 13:15:40.222932413
97,2,90,120,2023-02-02 13:37:19.073627635
97,2,72,120,2023-02-02 13:49:33.893818884
97,2,20,120,2023-02-02 15:04:59.431850110
97,2,72,120,2023-02-03 09:02:09.827285520
97,2,44,120,2023-02-03 10:14:15.780490048
97,2,64,120,2023-02-03 13:14:33.192472948
97,2,10,120,2023-02-03 15:18:16.332955913
97,2,44,120,2023-02-03 16:45:51.193927736
97,2,72,120,2023-02-04 08:17:47.876737032
97,2,45,120,2023-02-04 12:59:40.504051019
97,2,90,120,2023-02-04 13:49:35.787553628
97,2,36,120,2023-02-04 14:27:04.487639961
97,2,169,120,2023-02-05 06:41:48.127408216
97,2,2,120,2023-02-05 10:23:05.675099121
97,2,120,120,2023-02-05 12:08:49.283934064
97,2,72,120,2023-02-07 08:22:00.370027194
97,2,72,120,2023-02-07 12:59:16.009348596
97,2,72,120,2023-02-08 08:37:15.529951421
97,2,113,120,2023-02-08 09:23:13.110503263
97,2,44,120,2023-02-08 14:32:39.545483206
97,2,113,120,2023-02-08 15:04:40.243424674
97,2,72,120,2023-02-09 08:36:52.894058075
97,2,72,120,2023-02-09 09:11:36.105594648
97,2,83,120,2023-02-09 10:35:18.589527872
97,2,72,120,2023-02-10 08:03:18.064256262
97,2,57,120,2023-02-10 10:44:20.688219310
97,2,72,120,2023-02-10 12:31:52.069358101
97,2,10,120,2023-02-10 13:00:42.613719092
97,2,10,120,2023-02-10 13:33:27.621065434
97,2,56,120,2023-02-10 13:53:43.689280332
97,2,7,120,2023-02-10 14:42:08.327281984
97,2,156,120,2023-02-10 15:28:38.296619252
97,2,72,120,2023-02-11 09:35:28.273355034
97,2,72,120,2023-02-12 08:56:47.423371962
97,2,161,120,2023-02-12 20:07:04.814190622
99,6,73,157,2023-01-01 16:46:29.017826592
99,6,1,157,2023-01-01 20:11:29.142291068
99,6,134,157,2023-01-01 21:05:58.208252475
99,6,60,157,2023-01-01 23:07:42.825859902
99,6,73,157,2023-01-04 00:16:07.481762352
99,6,161,157,2023-01-04 02:41:00.931262356
99,6,73,157,2023-01-04 07:21:11.885779882
99,6,73,157,2023-01-05 00:14:45.345934170
99,6,169,157,2023-01-05 01:50:09.248877902
99,6,120,157,2023-01-05 02:38:22.102933197
99,6,11,157,2023-01-05 04:05:58.068171301
99,6,169,157,2023-01-05 04:30:22.017758637
99,6,11,157,2023-01-05 05:20:55.574126512
99,6,10,157,2023-01-05 05:37:53.048728338
99,6,73,157,2023-01-05 07:23:27.713898599
99,6,73,157,2023-01-06 08:47:15.638679744
99,6,13,157,2023-01-06 10:36:20.792613384
99,6,36,157,2023-01-06 11:49:07.149370151
99,6,73,157,2023-01-06 23:54:18.083834856
99,6,73,157,2023-01-08 01:39:27.592791831
99,6,73,157,2023-01-08 01:53:46.808452560
99,6,169,157,2023-01-08 04:00:53.203691579
99,6,64,157,2023-01-08 05:38:33.555381792
99,6,11,157,2023-01-08 05:56:33.974597038
99,6,64,157,2023-01-08 07:07:22.193548044
99,6,73,157,2023-01-09 00:10:25.801269954
99,6,73,157,2023-01-09 02:45:51.866830937
99,6,73,157,2023-01-12 08:10:53.981409510
99,6,73,157,2023-01-12 13:11:27.566165198
99,6,73,157,2023-01-13 00:49:36.976357644
99,6,88,157,2023-01-13 02:23:55.689514870
99,6,137,157,2023-01-13 03:50:28.169079614
99,6,122,157,2023-01-13 04:48:01.952394865
99,6,169,157,2023-01-14 12:43:33.628432623
99,6,73,157,2023-01-14 16:43:58.510413972
99,6,10,157,2023-01-14 23:11:17.793440910
99,6,73,157,2023-01-15 16:14:30.238259676
99,6,44,157,2023-01-15 19:36:09.118731154
99,6,11,157,2023-01-15 19:56:12.229945882
99,6,11,157,2023-01-15 20:17:40.576995609
99,6,113,157,2023-01-15 21:13:21.174714066
99,6,64,157,2023-01-15 21:57:51.861037071
99,6,11,157,2023-01-15 22:34:56.237863959
99,6,23,157,2023-01-16 00:06:20.150519949
99,6,53,157,2023-01-16 00:24:15.190091221
99,6,73,157,2023-01-17 15:59:03.714337278
99,6,73,157,2023-01-17 17:52:52.165869009
99,6,73,157,2023-01-18 23:59:56.450292342
99,6,11,157,2023-01-19 04:07:17.749138318
99,6,73,157,2023-01-19 04:27:27.714298291
99,6,73,157,2023-01-20 17:19:36.218207766
99,6,112,157,2023-01-20 18:28:42.274259409
99,6,142,157,2023-01-20 20:01:41.926778090
99,6,50,157,2023-01-20 20:17:30.906175913
99,6,161,157,2023-01-20 22:30:59.410075771
99,6,162,157,2023-01-20 22:55:39.482981048
99,6,73,157,2023-01-21 01:46:32.270105075
99,6,73,157,2023-01-22 16:36:12.255793314
99,6,73,157,2023-01-22 19:07:59.292208991
99,6,73,157,2023-01-23 08:37:44.935061106
99,6,73,157,2023-01-23 14:06:38.631936605
99,6,44,157,2023-01-23 17:01:18.413870328
99,6,73,157,2023-01-24 17:10:37.352178090
99,6,73,157,2023-01-24 17:49:37.841135840
99,6,64,157,2023-01-24 20:23:14.523590713
99,6,120,157,2023-01-24 21:53:20.414469354
99,6,73,157,2023-01-25 16:18:39.347331888
99,6,73,157,2023-01-26 00:20:53.009045262
99,6,2,157,2023-01-26 02:41:10.578534392
99,6,10,157,2023-01-26 03:09:55.015210922
99,6,113,157,2023-01-26 03:53:20.959677841
99,6,44,157,2023-01-26 04:42:59.262834106
99,6,92,157,2023-01-26 05:23:47.607560139
99,6,52,157,2023-01-26 06:44:16.273085436
99,6,73,157,2023-01-27 16:10:44.954120670
99,6,161,157,2023-01-27 18:32:43.651133678
99,6,115,157,2023-01-27 20:44:18.766756685
99,6,120,157,2023-01-27 21:10:30.861124296
99,6,115,157,2023-01-28 01:34:36.328966292
99,6,73,157,2023-01-28 01:51:28.451480832
99,6,120,157,2023-01-28 03:19:54.330288064
99,6,73,157,2023-01-28 04:42:34.364654122
99,6,73,157,2023-01-29 16:55:06.796908648
99,6,44,157,2023-01-29 18:36:19.792320869
99,6,73,157,2023-01-29 21:09:30.950244573
99,6,64,157,2023-01-29 22:51:08.838251266
99,6,73,157,2023-01-30 09:21:20.316089460
99,6,120,157,2023-01-30 10:00:52.445701933
99,6,169,157,2023-01-30 12:00:00.260437874
99,6,44,157,2023-01-30 12:52:43.313155002
99,6,73,157,2023-01-31 08:03:26.149496058
99,6,73,157,2023-02-01 01:35:41.055303198
99,6,120,157,2023-02-01 03:38:57.459677684
99,6,120,157,2023-02-01 07:50:29.279559648
99,6,53,157,2023-02-02 14:05:28.962583256
99,6,73,157,2023-02-02 16:41:45.246318816
99,6,166,157,2023-02-02 17:51:34.700416268
99,6,87,157,2023-02-02 18:44:06.108901605
99,6,143,157,2023-02-02 19:15:15.379446226
99,6,89,157,2023-02-02 19:42:43.879102076
99,6,79,157,2023-02-02 20:22:29.487038523
99,6,79,157,2023-02-02 22:42:32.111167190
99,6,66,157,2023-02-03 00:10:40.868166631
99,6,81,157,2023-02-03 07:55:21.816882717
99,6,73,157,2023-02-03 08:34:55.039691298
99,6,55,157,2023-02-03 09:39:04.268783918
99,6,160,157,2023-02-03 10:00:47.932466433
99,6,22,157,2023-02-03 10:59:36.180075925
99,6,165,157,2023-02-03 14:12:25.058441477
99,6,55,157,2023-02-03 14:23:56.246481054
99,6,26,157,2023-02-03 15:17:33.567540450
99,6,73,157,2023-02-04 08:27:50.058789342
99,6,73,157,2023-02-04 09:10:59.351633717
99,6,73,157,2023-02-04 09:28:51.148352138
99,6,73,157,2023-02-05 00:11:33.163698540
